"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2016-07-11","2016","07","11","","27.9","","11.8","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","21","","37",""
"2016-07-12","2016","07","12","","29.0","","17.6","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-07-13","2016","07","13","","33.7","","20.1","","26.9","","0.0","","8.9","","0.0","","0.0","","0.0","","","","22","","37",""
"2016-07-14","2016","07","14","","29.3","","20.0","","24.7","","0.0","","6.7","","7.2","","0.0","","7.2","","","","25","","70",""
"2016-07-15","2016","07","15","","29.0","","19.0","","24.0","","0.0","","6.0","","1.0","","0.0","","1.0","","","","28","","65",""
"2016-07-16","2016","07","16","","24.4","","15.9","","20.2","","0.0","","2.2","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-07-17","2016","07","17","","26.8","","19.2","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","22","","37",""
"2016-07-18","2016","07","18","","28.9","","18.7","","23.8","","0.0","","5.8","","16.0","","0.0","","16.0","","","","26","","56",""
"2016-07-19","2016","07","19","","23.6","","14.9","","19.3","","0.0","","1.3","","0.2","","0.0","","0.2","","","","29","","43",""
"2016-07-20","2016","07","20","","26.8","","14.4","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","24","","43",""
"2016-07-21","2016","07","21","","30.8","","17.4","","24.1","","0.0","","6.1","","2.6","","0.0","","2.6","","","","23","","43",""
"2016-07-22","2016","07","22","","32.7","","21.1","","26.9","","0.0","","8.9","","0.8","","0.0","","0.8","","","","24","","52",""
"2016-07-23","2016","07","23","","27.5","","17.5","","22.5","","0.0","","4.5","","17.2","","0.0","","17.2","","","","4","","48",""
"2016-07-24","2016","07","24","","25.4","","13.2","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","22","","35",""
"2016-07-25","2016","07","25","","26.2","","18.7","","22.5","","0.0","","4.5","","5.8","","0.0","","5.8","","","","23","","39",""
"2016-07-26","2016","07","26","","27.8","","19.2","","23.5","","0.0","","5.5","","0.0","T","0.0","","0.0","T","","","27","","41",""
"2016-07-27","2016","07","27","","30.1","","18.1","","24.1","","0.0","","6.1","","0.0","","0.0","","0.0","","","","21","","54",""
"2016-07-28","2016","07","28","","28.3","","19.1","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","21","","39",""
"2016-07-29","2016","07","29","","26.5","","16.4","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","28","","37",""
"2016-07-30","2016","07","30","","26.0","","17.6","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","21","","37",""
"2016-07-31","2016","07","31","","28.9","","15.9","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","","","19","","35",""
"2016-08-01","2016","08","01","","27.6","","18.9","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","18","","44",""
"2016-08-02","2016","08","02","","29.2","","17.7","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","","","16","","35",""
"2016-08-03","2016","08","03","","30.3","","16.7","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","","","21","","43",""
"2016-08-04","2016","08","04","","32.2","","21.7","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","","","21","","46",""
"2016-08-05","2016","08","05","","33.8","","20.9","","27.4","","0.0","","9.4","","0.0","","0.0","","0.0","","","","21","","59",""
"2016-08-06","2016","08","06","","28.7","","19.4","","24.1","","0.0","","6.1","","0.0","","0.0","","0.0","","","","28","","63",""
"2016-08-07","2016","08","07","","26.8","","17.2","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","30","","65",""
"2016-08-08","2016","08","08","","29.1","","16.1","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","27","","59",""
"2016-08-09","2016","08","09","","29.2","","12.8","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","","","19","","37",""
"2016-08-10","2016","08","10","","32.5","","20.1","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","","","21","","50",""
"2016-08-11","2016","08","11","","31.8","","22.2","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","","","28","","41",""
"2016-08-12","2016","08","12","","26.7","","18.5","","22.6","","0.0","","4.6","","3.2","","0.0","","3.2","","","","3","","41",""
"2016-08-13","2016","08","13","","20.4","","16.6","","18.5","","0.0","","0.5","","33.0","","0.0","","33.0","","","","30","","56",""
"2016-08-14","2016","08","14","","26.0","","17.2","","21.6","","0.0","","3.6","","15.8","","0.0","","15.8","","","","29","","59",""
"2016-08-15","2016","08","15","","27.1","","16.9","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","21","","44",""
"2016-08-16","2016","08","16","","25.1","","16.9","","21.0","","0.0","","3.0","","67.0","","0.0","","67.0","","","","6","","44",""
"2016-08-17","2016","08","17","","27.3","","16.7","","22.0","","0.0","","4.0","","0.2","","0.0","","0.2","","","","21","","50",""
"2016-08-18","2016","08","18","","27.5","","17.5","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","","","27","","48",""
"2016-08-19","2016","08","19","","27.1","","15.0","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","21","","39",""
"2016-08-20","2016","08","20","","29.6","","18.6","","24.1","","0.0","","6.1","","0.0","","0.0","","0.0","","","","16","","43",""
"2016-08-21","2016","08","21","","27.3","","18.7","","23.0","","0.0","","5.0","","14.8","","0.0","","14.8","","","","18","","61",""
"2016-08-22","2016","08","22","","21.8","","13.3","","17.6","","0.4","","0.0","","0.8","","0.0","","0.8","","","","28","","59",""
"2016-08-23","2016","08","23","","26.6","","13.2","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","21","","59",""
"2016-08-24","2016","08","24","","28.6","","18.6","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","","","21","","52",""
"2016-08-25","2016","08","25","","26.5","","21.9","","24.2","","0.0","","6.2","","1.8","","0.0","","1.8","","","","21","","52",""
"2016-08-26","2016","08","26","","28.3","","20.3","","24.3","","0.0","","6.3","","0.0","T","0.0","","0.0","T","","","28","","61",""
"2016-08-27","2016","08","27","","26.2","","16.7","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","29","","30",""
"2016-08-28","2016","08","28","","28.1","","19.3","","23.7","","0.0","","5.7","","0.0","T","0.0","","0.0","T","","","18","","41",""
"2016-08-29","2016","08","29","","25.2","","17.2","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","29","","57",""
"2016-08-30","2016","08","30","","25.7","","15.7","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","21","","48",""
"2016-08-31","2016","08","31","","26.1","","17.0","","21.6","","0.0","","3.6","","8.4","","0.0","","8.4","","","","21","","48",""
"2016-09-01","2016","09","01","","22.7","","13.8","","18.3","","0.0","","0.3","","0.4","","0.0","","0.4","","","","21","","41",""
"2016-09-02","2016","09","02","","21.6","","13.1","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","30","","30",""
"2016-09-03","2016","09","03","","22.3","","11.0","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-04","2016","09","04","","24.8","","12.6","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-05","2016","09","05","","26.8","","12.6","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-06","2016","09","06","","27.8","","14.1","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-07","2016","09","07","","29.5","","16.1","","22.8","","0.0","","4.8","","1.0","","0.0","","1.0","","","","","","<31",""
"2016-09-08","2016","09","08","","25.5","","21.4","","23.5","","0.0","","5.5","","12.2","","0.0","","12.2","","","","22","","33",""
"2016-09-09","2016","09","09","","27.1","","19.3","","23.2","","0.0","","5.2","","0.0","","0.0","","0.0","","","","26","","37",""
"2016-09-10","2016","09","10","","27.3","","16.8","","22.1","","0.0","","4.1","","5.4","","0.0","","5.4","","","","16","","48",""
"2016-09-11","2016","09","11","","23.2","","10.2","","16.7","","1.3","","0.0","","1.0","","0.0","","1.0","","","","26","","69",""
"2016-09-12","2016","09","12","","22.9","","10.3","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","22","","41",""
"2016-09-13","2016","09","13","","26.7","","13.4","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","22","","46",""
"2016-09-14","2016","09","14","","21.7","","9.7","","15.7","","2.3","","0.0","","0.6","","0.0","","0.6","","","","34","","46",""
"2016-09-15","2016","09","15","","17.4","","7.0","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-16","2016","09","16","","20.6","","7.8","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-17","2016","09","17","","23.5","","13.9","","18.7","","0.0","","0.7","","2.0","","0.0","","2.0","","","","22","","41",""
"2016-09-18","2016","09","18","","25.9","","19.2","","22.6","","0.0","","4.6","","0.8","","0.0","","0.8","","","","21","","46",""
"2016-09-19","2016","09","19","","26.1","","15.2","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-09-20","2016","09","20","","26.5","","13.8","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","23","","35",""
"2016-09-21","2016","09","21","","26.4","","12.3","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","26","","48",""
"2016-09-22","2016","09","22","","22.2","","11.8","","17.0","","1.0","","0.0","","1.6","","0.0","","1.6","","","","3","","44",""
"2016-09-23","2016","09","23","","18.3","","8.3","","13.3","","4.7","","0.0","","2.6","","0.0","","2.6","","","","1","","46",""
"2016-09-24","2016","09","24","","17.7","","5.6","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","29","","44",""
"2016-09-25","2016","09","25","","17.1","","6.1","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
"2016-09-26","2016","09","26","","18.3","","4.3","","11.3","","6.7","","0.0","","1.2","","0.0","","1.2","","","","12","","33",""
"2016-09-27","2016","09","27","","20.9","","11.9","","16.4","","1.6","","0.0","","2.4","","0.0","","2.4","","","","29","","30",""
"2016-09-28","2016","09","28","","21.0","","10.1","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","4","","48",""
"2016-09-29","2016","09","29","","18.2","","8.1","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","5","","48",""
"2016-09-30","2016","09","30","","18.8","","8.0","","13.4","","4.6","","0.0","","0.0","T","0.0","","0.0","T","","","5","","33",""
"2016-10-01","2016","10","01","","18.1","","11.6","","14.9","","3.1","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-10-02","2016","10","02","","16.0","","13.1","","14.6","","3.4","","0.0","","1.6","","0.0","","1.6","","","","","","<31",""
"2016-10-03","2016","10","03","","19.4","","8.5","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","4","","33",""
"2016-10-04","2016","10","04","","19.3","","5.1","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-10-05","2016","10","05","","20.5","","7.6","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-10-06","2016","10","06","","23.4","","8.8","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-10-07","2016","10","07","","25.0","","9.9","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","16","","32",""
"2016-10-08","2016","10","08","","17.6","","10.6","","14.1","","3.9","","0.0","","17.6","","0.0","","17.6","","","","26","","44",""
"2016-10-09","2016","10","09","","13.8","","4.8","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","0","","35",""
"2016-10-10","2016","10","10","","11.8","","2.6","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","30","","35",""
"2016-10-11","2016","10","11","","16.7","","3.1","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-10-12","2016","10","12","","20.2","","8.8","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","16","","32",""
"2016-10-13","2016","10","13","","14.4","","3.7","","9.1","","8.9","","0.0","","7.4","","0.0","","7.4","","","","28","","56",""
"2016-10-14","2016","10","14","","10.7","","0.7","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-10-15","2016","10","15","","16.0","","4.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","15","","33",""
"2016-10-16","2016","10","16","","18.3","","11.3","","14.8","","3.2","","0.0","","13.0","","0.0","","13.0","","","","22","","35",""
"2016-10-17","2016","10","17","","15.6","","8.2","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","2","","37",""
"2016-10-18","2016","10","18","","24.3","","8.4","","16.4","","1.6","","0.0","","5.8","","0.0","","5.8","","","","23","","69",""
"2016-10-19","2016","10","19","","17.1","","9.1","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"2016-10-20","2016","10","20","","12.4","","7.5","","10.0","","8.0","","0.0","","26.4","","0.0","","26.4","","","","7","","33",""
"2016-10-21","2016","10","21","","10.3","","7.8","","9.1","","8.9","","0.0","","32.8","","0.0","","32.8","","","","1","","46",""
"2016-10-22","2016","10","22","","8.1","","2.6","","5.4","","12.6","","0.0","","29.4","","0.0","","29.4","","","","27","","59",""
"2016-10-23","2016","10","23","","10.2","","3.2","","6.7","","11.3","","0.0","","2.6","","0.0","","2.6","","","","27","","74",""
"2016-10-24","2016","10","24","","7.0","","3.0","","5.0","","13.0","","0.0","","0.0","T","0.0","","0.0","T","","","27","","59",""
"2016-10-25","2016","10","25","","6.9","","-0.6","","3.2","","14.8","","0.0","","0.0","T","0.0","","0.0","T","","","30","","48",""
"2016-10-26","2016","10","26","","3.4","","-0.8","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2016-10-27","2016","10","27","","6.2","","-1.0","","2.6","","15.4","","0.0","","16.4","","0.0","T","16.4","","","","8","","44",""
"2016-10-28","2016","10","28","","5.7","","3.7","","4.7","","13.3","","0.0","","3.0","","0.0","","3.0","","","","7","","33",""
"2016-10-29","2016","10","29","","7.7","","3.2","","5.5","","12.5","","0.0","","7.0","","0.0","","7.0","","","","13","","33",""
"2016-10-30","2016","10","30","","6.5","","4.1","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-10-31","2016","10","31","","4.6","","1.6","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-11-01","2016","11","01","","11.2","","-0.3","","5.5","","12.5","","0.0","","0.4","","0.0","","0.4","","","","15","","39",""
"2016-11-02","2016","11","02","","15.2","","6.6","","10.9","","7.1","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-11-03","2016","11","03","","10.7","","5.6","","8.2","","9.8","","0.0","","10.0","","0.0","","10.0","","","","34","","32",""
"2016-11-04","2016","11","04","","5.6","","0.5","","3.1","","14.9","","0.0","","0.4","","0.0","","0.4","","","","23","","35",""
"2016-11-05","2016","11","05","","8.6","","2.2","","5.4","","12.6","","0.0","","1.2","","0.0","","1.2","","","","","","<31",""
"2016-11-06","2016","11","06","","9.1","","-1.6","","3.8","","14.2","","0.0","","0.4","","0.0","","0.4","","","","34","","32",""
"2016-11-07","2016","11","07","","10.8","","-3.0","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-11-08","2016","11","08","","16.0","","0.8","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2016-11-09","2016","11","09","","10.0","","-0.8","","4.6","","13.4","","0.0","","0.2","","0.0","","0.2","","","","1","","39",""
"2016-11-10","2016","11","10","","12.3","","-1.9","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","23","","57",""
"2016-11-11","2016","11","11","","11.8","","-1.3","","5.3","","12.7","","0.0","","1.8","","0.0","","1.8","","","","30","","63",""
"2016-11-12","2016","11","12","","7.4","","-3.3","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","23","","61",""
"2016-11-13","2016","11","13","","11.0","","6.3","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","23","","56",""
"2016-11-14","2016","11","14","","13.1","","4.7","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","24","","46",""
"2016-11-15","2016","11","15","","11.8","","2.3","","7.1","","10.9","","0.0","","0.4","","0.0","","0.4","","","","2","","32",""
"2016-11-16","2016","11","16","","7.9","","5.7","","6.8","","11.2","","0.0","","3.2","","0.0","","3.2","","","","2","","37",""
"2016-11-17","2016","11","17","","10.4","","1.6","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-11-18","2016","11","18","","8.6","","-1.1","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-11-19","2016","11","19","","9.6","","2.3","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","25","","43",""
"2016-11-20","2016","11","20","","6.2","","-0.5","","2.9","","15.1","","0.0","","11.6","","3.4","","15.0","","1","","26","","44",""
"2016-11-21","2016","11","21","","-0.5","","-2.4","","-1.5","","19.5","","0.0","","0.0","","4.0","","4.4","","5","","26","","54",""
"2016-11-22","2016","11","22","","-0.1","","-1.8","","-1.0","","19.0","","0.0","","0.0","","0.2","","0.2","","3","","29","","56",""
"2016-11-23","2016","11","23","","-0.1","","-3.8","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","3","","23","","37",""
"2016-11-24","2016","11","24","","0.6","","-1.6","","-0.5","","18.5","","0.0","","0.0","","2.0","","2.6","","2","","","","<31",""
"2016-11-25","2016","11","25","","1.4","","0.1","","0.8","","17.2","","0.0","","0.2","","0.4","","0.6","","3","","","","<31",""
"2016-11-26","2016","11","26","","2.5","","-0.6","","1.0","","17.0","","0.0","","1.4","","0.0","","1.4","","0","T","23","","32",""
"2016-11-27","2016","11","27","","2.3","","-0.4","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","T","27","","32",""
"2016-11-28","2016","11","28","","-0.3","","-2.8","","-1.6","","19.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","5","","32",""
"2016-11-29","2016","11","29","","2.2","","-1.6","","0.3","","17.7","","0.0","","9.2","","0.0","","9.2","","","","4","","37",""
"2016-11-30","2016","11","30","","8.2","","1.2","","4.7","","13.3","","0.0","","6.0","","0.0","","6.0","","","","10","","48",""
"2016-12-01","2016","12","01","","8.5","","4.5","","6.5","","11.5","","0.0","","19.2","","0.0","","19.2","","","","23","","56",""
"2016-12-02","2016","12","02","","5.8","","1.7","","3.8","","14.2","","0.0","","1.6","","0.0","","1.6","","","","26","","50",""
"2016-12-03","2016","12","03","","3.5","","-0.4","","1.6","","16.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","31","","46",""
"2016-12-04","2016","12","04","","1.2","","-3.9","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2016-12-05","2016","12","05","","-2.2","","-5.5","","-3.9","","21.9","","0.0","","0.0","","6.6","","5.4","","0","T","","","<31",""
"2016-12-06","2016","12","06","","1.3","","-7.0","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"2016-12-07","2016","12","07","","3.1","","-1.7","","0.7","","17.3","","0.0","","0.8","","1.2","","2.2","","7","","23","","39",""
"2016-12-08","2016","12","08","","2.3","","-3.2","","-0.5","","18.5","","0.0","","0.0","","3.4","","3.4","","1","","24","","46",""
"2016-12-09","2016","12","09","","-3.0","","-8.3","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","3","","31","","48",""
"2016-12-10","2016","12","10","","-5.2","","-11.6","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"2016-12-11","2016","12","11","","-3.8","","-13.7","","-8.8","","26.8","","0.0","","0.0","","0.4","","0.4","","2","","","","<31",""
"2016-12-12","2016","12","12","","-2.6","","-6.3","","-4.5","","22.5","","0.0","","0.0","","15.2","","12.2","","8","","28","","33",""
"2016-12-13","2016","12","13","","2.2","","-7.5","","-2.7","","20.7","","0.0","","0.0","","1.4","","1.4","","14","","21","","46",""
"2016-12-14","2016","12","14","","-0.6","","-8.0","","-4.3","","22.3","","0.0","","0.0","","0.4","","0.4","","15","","23","","65",""
"2016-12-15","2016","12","15","","-7.7","","-20.5","","-14.1","","32.1","","0.0","","0.0","","1.2","","0.6","","15","","30","","61",""
"2016-12-16","2016","12","16","","-15.3","","-23.5","","-19.4","","37.4","","0.0","","0.2","","0.0","T","0.2","","15","","28","","33",""
"2016-12-17","2016","12","17","","-7.6","","-15.7","","-11.7","","29.7","","0.0","","0.0","","4.8","","4.8","","12","","1","","33",""
"2016-12-18","2016","12","18","","-3.6","","-17.3","","-10.5","","28.5","","0.0","","3.2","","1.6","","6.4","","10","","27","","54",""
"2016-12-19","2016","12","19","","-11.2","","-22.5","","-16.9","","34.9","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"2016-12-20","2016","12","20","","-0.1","","-17.1","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","10","","23","","46",""
"2016-12-21","2016","12","21","","2.3","","-0.4","","1.0","","17.0","","0.0","","0.0","","0.0","T","0.0","T","10","","25","","54",""
"2016-12-22","2016","12","22","","1.1","","-0.4","","0.4","","17.6","","0.0","","0.0","","4.2","","2.8","","9","","","","<31",""
"2016-12-23","2016","12","23","","1.9","","-0.5","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","9","","26","","50",""
"2016-12-24","2016","12","24","","3.0","","-0.4","","1.3","","16.7","","0.0","","0.2","","3.2","","5.4","","9","","24","","43",""
"2016-12-25","2016","12","25","","2.9","","-11.3","","-4.2","","22.2","","0.0","","0.0","","0.0","T","0.0","T","11","","32","","54",""
"2016-12-26","2016","12","26","","2.2","","-12.6","","-5.2","","23.2","","0.0","","21.4","","0.0","","21.4","","11","","15","","41",""
"2016-12-27","2016","12","27","","7.1","","-0.3","","3.4","","14.6","","0.0","","0.4","","0.0","","0.4","","6","","23","","67",""
"2016-12-28","2016","12","28","","-0.2","","-8.2","","-4.2","","22.2","","0.0","","0.0","T","0.0","","0.0","T","5","","24","","37",""
"2016-12-29","2016","12","29","","0.7","","-6.6","","-3.0","","21.0","","0.0","","0.0","","13.2","","9.6","","5","","15","","39",""
"2016-12-30","2016","12","30","","-1.6","","-11.4","","-6.5","","24.5","","0.0","","0.0","","0.0","T","0.0","T","14","","26","","65",""
"2016-12-31","2016","12","31","","-8.6","","-15.3","","-12.0","","30.0","","0.0","","0.0","","7.0","","7.0","","8","","3","","41",""
